,amenities,bathrooms,bedrooms,fee,price,square_feet,cityname,state,time,state_num,city_num
2781,"['Clubhouse', 'Dishwasher', 'Fireplace', 'Hot Tub', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,1.0,No,0.02164435946462715,0.014035439484698865,Mountlake Terrace,WA,2019-12-26 11:08:20,3,582
2782,"['Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Refrigerator', 'Storage']",1.0,2.0,No,0.02141491395793499,0.014035439484698865,Brookfield,WI,2019-12-26 11:11:59,29,636
2783,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Gated', 'Internet Access', 'Pool', 'Refrigerator', 'Storage']",1.0,1.0,No,0.01621414913957935,0.014035439484698865,Houston,TX,2019-12-26 11:09:32,23,96
2784,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Gated', 'Internet Access', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,1.0,No,0.016003824091778203,0.014035439484698865,Spring,TX,2019-12-26 11:09:34,23,637
2785,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Gated', 'Internet Access', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,1.0,No,0.01395793499043977,0.014035439484698865,Katy,TX,2019-12-26 11:09:33,23,638
2786,"['AC', 'Cable or Satellite', 'Dishwasher', 'Washer Dryer']",1.0,1.0,No,0.012657743785850861,0.014035439484698865,Cleburne,TX,2019-09-18 03:39:18,23,639
2787,"['Basketball', 'Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator', 'Tennis']",1.0,1.0,No,0.00869980879541109,0.014035439484698865,Saint Louis,MO,2019-12-26 11:07:37,35,178
2788,"['Patio/Deck', 'Wood Floors']",1.0,3.0,No,0.05346080305927342,0.01406050276949297,Jersey City,NJ,2019-09-18 04:12:32,19,248
2789,"['AC', 'Cable or Satellite', 'Dishwasher', 'Elevator', 'Fireplace', 'Gated', 'Gym', 'Internet Access', 'Refrigerator', 'Storage', 'TV', 'Washer Dryer']",1.0,1.0,No,0.04875717017208413,0.01406050276949297,Los Angeles,CA,2019-09-17 21:37:36,5,134
2790,"['Dishwasher', 'Parking', 'Pool']",1.0,1.0,No,0.014933078393881452,0.01406050276949297,Austin,TX,2019-12-26 11:27:12,23,98
2791,['Dishwasher'],1.0,1.0,No,0.012523900573613767,0.01406050276949297,San Antonio,TX,2019-12-26 11:19:39,23,110
2792,"['Basketball', 'Cable or Satellite', 'Dishwasher', 'Gated', 'Internet Access', 'Patio/Deck', 'Pool', 'Refrigerator', 'Storage']",1.0,1.0,No,0.012332695984703632,0.01406050276949297,Oklahoma City,OK,2019-12-26 11:10:41,36,252
2793,['Fireplace'],1.0,1.0,No,0.0121414913957935,0.01406050276949297,Monroeville,PA,2019-09-18 04:14:15,22,609
2794,"['Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Patio/Deck', 'Pool', 'Refrigerator', 'Storage']",1.0,1.0,No,0.011778202676864245,0.01406050276949297,Baton Rouge,LA,2019-12-26 11:12:16,39,363
2795,"['Dishwasher', 'Elevator', 'Internet Access', 'Parking', 'Pool', 'Refrigerator']",1.0,1.0,No,0.026577437858508603,0.014085566054287076,Austin,TX,2019-12-26 11:28:12,23,98
2796,"['Basketball', 'Gym', 'Tennis', 'Washer Dryer', 'Wood Floors']",1.0,1.0,No,0.025391969407265774,0.014085566054287076,Mercer Island,WA,2019-09-18 03:30:59,3,469
2797,"['Cable or Satellite', 'Dishwasher', 'Elevator', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,1.0,No,0.024378585086042064,0.014085566054287076,Somerset,NJ,2019-12-26 11:16:38,19,306
2798,"['Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Pool', 'Refrigerator', 'Storage']",1.0,2.0,No,0.02208413001912046,0.014085566054287076,Richmond,VA,2019-12-26 11:07:30,2,400
2799,"['Dishwasher', 'Garbage Disposal', 'Gated', 'Hot Tub', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator', 'Storage']",1.0,1.0,No,0.02084130019120459,0.014085566054287076,Dallas,TX,2019-12-26 11:09:44,23,245
2800,None,1.0,2.0,No,0.018279158699808794,0.014085566054287076,Richardson,TX,2019-12-26 11:09:38,23,381
2801,"['Elevator', 'Parking', 'Washer Dryer', 'Wood Floors']",1.0,1.0,No,0.017533460803059273,0.014085566054287076,Raleigh,NC,2019-09-18 01:14:49,7,117
2802,None,1.0,1.0,No,0.01615678776290631,0.014085566054287076,Lakewood,WA,2019-12-26 11:33:56,3,102
2803,"['Parking', 'Pool']",1.0,1.0,No,0.013307839388145315,0.014085566054287076,Houston,TX,2019-12-18 10:50:38,23,96
2804,"['Clubhouse', 'Fireplace', 'Gym', 'Patio/Deck', 'Pool', 'Washer Dryer']",1.0,1.0,No,0.012944550669216062,0.014085566054287076,Bedford,TX,2019-09-18 03:14:39,23,598
2805,None,1.0,1.0,No,0.010592734225621415,0.014085566054287076,Columbus,IN,2019-12-26 11:36:01,1,154
2806,"['Gym', 'Pool', 'Tennis']",1.0,1.0,No,0.03441682600382409,0.01411062933908118,Seal Beach,CA,2019-09-18 02:43:34,5,56
2807,None,1.0,3.0,No,0.02648183556405354,0.01411062933908118,Philadelphia,PA,2019-12-26 11:25:19,22,182
2808,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator', 'Storage']",1.0,2.0,No,0.02265774378585086,0.01411062933908118,Milwaukee,WI,2019-12-26 11:11:57,29,150
2809,"['Dishwasher', 'Parking', 'Pool']",1.0,1.0,No,0.02055449330783939,0.01411062933908118,Austin,TX,2019-12-26 11:28:28,23,98
2810,"['Cable or Satellite', 'Dishwasher', 'Fireplace', 'Internet Access', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,1.0,No,0.018738049713193115,0.01411062933908118,Mishawaka,IN,2019-12-26 11:15:31,1,640
2811,['Cable or Satellite'],1.0,1.0,No,0.016806883365200764,0.01411062933908118,Round Rock,TX,2019-12-26 11:29:49,23,254
2812,"['AC', 'Playground', 'Pool']",1.0,1.0,No,0.016367112810707456,0.01411062933908118,Glen Burnie,MD,2019-09-18 03:00:11,12,17
2813,"['AC', 'Cable or Satellite', 'Garbage Disposal', 'Patio/Deck', 'Playground', 'Pool']",1.0,1.0,No,0.016367112810707456,0.01411062933908118,Glen Burnie,MD,2019-09-18 03:06:55,12,17
2814,None,1.0,1.0,No,0.014340344168260038,0.01411062933908118,Austin,TX,2019-12-26 11:28:40,23,98
2815,"['Fireplace', 'Gym', 'Pool', 'Washer Dryer', 'Wood Floors']",1.0,1.0,No,0.01390057361376673,0.01411062933908118,Bedford,TX,2019-09-18 03:27:19,23,598
2816,"['Internet Access', 'Parking', 'Pool']",1.0,1.0,No,0.013288718929254302,0.01411062933908118,Phoenix,AZ,2019-12-26 11:06:51,6,14
2817,"['Clubhouse', 'Dishwasher', 'Fireplace', 'Patio/Deck', 'Pool', 'Refrigerator', 'Storage', 'Washer Dryer']",1.0,1.0,No,0.011797323135755258,0.01411062933908118,Bedford,TX,2019-09-18 03:21:28,23,598
2818,None,1.0,1.0,No,0.010994263862332695,0.01411062933908118,San Antonio,TX,2019-12-26 11:37:31,23,110
2819,"['Dishwasher', 'Parking', 'Patio/Deck', 'Refrigerator', 'Storage']",1.0,1.0,No,0.009005736137667303,0.01411062933908118,Warsaw,IN,2019-12-26 11:13:50,1,547
2820,"['AC', 'Cable or Satellite', 'Internet Access', 'Patio/Deck', 'Washer Dryer', 'Wood Floors']",1.0,1.0,No,0.005258126195028681,0.01411062933908118,Milledgeville,GA,2019-12-20 21:34:38,8,641
2821,"['Cable or Satellite', 'Dishwasher', 'Internet Access', 'Parking', 'Pool', 'Refrigerator']",1.0,1.0,No,0.034722753346080305,0.014135692623875285,Livermore,CA,2019-12-26 11:10:50,5,525
2822,"['AC', 'Fireplace', 'Gated', 'Parking', 'Pool', 'Wood Floors']",1.0,1.0,No,0.03317399617590822,0.014135692623875285,Los Angeles,CA,2019-09-17 20:08:55,5,134
2823,"['AC', 'Fireplace', 'Gated', 'Parking', 'Pool', 'Wood Floors']",1.0,1.0,No,0.03183556405353728,0.014135692623875285,Los Angeles,CA,2019-09-17 20:06:53,5,134
2824,"['Gym', 'Pool']",1.0,1.0,No,0.026539196940726578,0.014135692623875285,Lynnwood,WA,2019-09-18 03:05:18,3,264
2825,"['Dishwasher', 'Parking', 'Pool']",1.0,1.0,No,0.017495219885277247,0.014135692623875285,Austin,TX,2019-12-26 11:27:10,23,98
2826,"['Dishwasher', 'Parking', 'Pool']",1.0,1.0,No,0.017017208413001913,0.014135692623875285,Georgetown,TX,2019-12-26 11:28:48,23,258
2827,"['Dishwasher', 'Parking', 'Pool']",1.0,1.0,No,0.015009560229445506,0.014135692623875285,Round Rock,TX,2019-12-26 11:28:48,23,254
2828,"['AC', 'Basketball', 'Clubhouse', 'Dishwasher', 'Gym', 'Hot Tub', 'Internet Access', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator', 'Storage']",1.0,1.0,No,0.014627151051625239,0.014135692623875285,Casar,NC,2019-09-18 04:36:14,7,642
2829,"['Clubhouse', 'Dishwasher', 'Golf', 'Internet Access', 'Patio/Deck', 'Pool', 'Refrigerator', 'Storage']",1.0,1.0,No,0.012791586998087955,0.014135692623875285,Bryan,TX,2019-12-26 11:15:09,23,643
2830,None,1.0,1.0,No,0.012409177820267686,0.014135692623875285,Denton,TX,2019-12-14 11:36:54,23,355
2831,"['Clubhouse', 'Dishwasher', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,1.0,No,0.011682600382409179,0.014135692623875285,Lexington,KY,2019-12-26 11:10:28,28,163
2832,None,1.0,1.0,No,0.011281070745697896,0.014135692623875285,Ames,IA,2019-12-14 11:37:07,24,237
2833,"['Dishwasher', 'Parking', 'Patio/Deck', 'Pool', 'Storage']",1.0,1.0,No,0.010535372848948375,0.014135692623875285,Oklahoma City,OK,2019-12-26 11:10:41,36,252
2834,"['Cable or Satellite', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Refrigerator']",1.0,1.0,No,0.00954110898661568,0.014135692623875285,Champaign,IL,2019-12-26 11:14:36,15,156
2835,None,1.0,1.0,No,0.008126195028680689,0.014135692623875285,Anderson,SC,2019-12-26 11:32:25,25,482
2836,"['Clubhouse', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator']",1.0,1.0,No,0.007743785850860421,0.014135692623875285,Fond Du Lac,WI,2019-12-26 11:07:49,29,644
2837,"['Cable or Satellite', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Refrigerator']",1.0,1.0,No,0.0076481835564053535,0.014135692623875285,Champaign,IL,2019-12-26 11:17:45,15,156
2838,None,1.0,1.0,No,0.034378585086042066,0.01416075590866939,Austin,TX,2019-12-26 11:25:18,23,98
2839,"['Parking', 'Pool']",1.0,1.0,No,0.014990439770554493,0.01416075590866939,Euless,TX,2019-09-18 04:05:07,23,354
2840,"['Parking', 'Pool']",1.0,1.0,No,0.013059273422562141,0.01416075590866939,Euless,TX,2019-09-18 04:03:50,23,354
2841,"['Cable or Satellite', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Pool', 'Refrigerator']",1.0,1.0,No,0.007170172084130019,0.01416075590866939,Houston,TX,2019-12-26 11:13:27,23,96
2842,None,1.0,1.0,No,0.06202676864244742,0.014185819193463496,San Francisco,CA,2019-12-26 11:25:03,5,6
2843,"['Dishwasher', 'Elevator', 'Refrigerator']",1.0,1.0,No,0.05520076481835564,0.014185819193463496,San Francisco,CA,2019-12-26 11:41:25,5,6
2844,"['AC', 'Basketball', 'Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Gated', 'Gym', 'Hot Tub', 'Internet Access', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Tennis']",1.0,1.0,No,0.0375717017208413,0.014185819193463496,Los Angeles,CA,2019-09-17 21:04:54,5,134
2845,"['Dishwasher', 'Parking', 'Pool', 'Refrigerator']",1.0,1.0,No,0.027323135755258125,0.014185819193463496,Northbrook,IL,2019-11-30 11:15:29,15,645
2846,"['Gym', 'Patio/Deck']",1.0,1.0,No,0.023422562141491396,0.014185819193463496,Bellevue,WA,2019-09-18 00:57:24,3,49
2847,"['Cable or Satellite', 'Elevator', 'Refrigerator']",1.0,1.0,No,0.020936902485659655,0.014185819193463496,Champaign,IL,2019-12-26 11:17:56,15,156
2848,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Gated', 'Internet Access', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator']",1.0,1.0,No,0.018546845124282983,0.014185819193463496,Pearland,TX,2019-12-26 11:09:33,23,646
2849,"['Dishwasher', 'Gated', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,1.0,No,0.01623326959847036,0.014185819193463496,Tampa,FL,2019-12-26 11:04:59,9,23
2850,"['Patio/Deck', 'Pool']",1.0,1.0,No,0.013747609942638623,0.014185819193463496,Kennesaw,GA,2019-12-26 11:08:48,8,647
2851,None,1.0,1.0,No,0.013671128107074569,0.014185819193463496,Las Vegas,NV,2019-09-17 18:52:44,33,168
2852,"['Cable or Satellite', 'Dishwasher', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator', 'Storage']",1.0,1.0,No,0.013288718929254302,0.014185819193463496,Las Vegas,NV,2019-12-26 11:10:55,33,168
2853,"['Clubhouse', 'Pool']",1.0,1.0,No,0.0121414913957935,0.014185819193463496,San Antonio,TX,2019-12-26 11:05:21,23,110
2854,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator']",1.0,1.0,No,0.011950286806883365,0.014185819193463496,,,2019-12-26 11:12:11,0,0
2855,"['AC', 'Cable or Satellite', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Patio/Deck', 'Refrigerator', 'Washer Dryer']",1.0,2.0,No,0.04634799235181644,0.014210882478257601,Boston,MA,2019-09-17 19:00:45,18,166
2856,None,1.0,1.0,No,0.040152963671128104,0.014210882478257601,Oakland,CA,2019-12-26 11:23:49,5,44
2857,"['Gated', 'Gym', 'Internet Access', 'Patio/Deck', 'Pool', 'Storage', 'TV', 'Washer Dryer']",1.0,1.0,No,0.023231357552581263,0.014210882478257601,Austin,TX,2019-12-26 11:29:11,23,98
2858,['Patio/Deck'],1.0,1.0,No,0.020745697896749522,0.014210882478257601,Odessa,TX,2019-12-26 11:07:54,23,395
2859,"['Parking', 'Storage']",1.0,1.0,No,0.02026768642447419,0.014210882478257601,Federal Way,WA,2019-12-26 11:08:21,3,648
2860,"['Dishwasher', 'Elevator', 'Internet Access', 'Parking', 'Pool', 'Refrigerator']",1.0,1.0,No,0.02026768642447419,0.014210882478257601,Austin,TX,2019-12-26 11:27:50,23,98
2861,"['Clubhouse', 'Fireplace', 'Washer Dryer']",1.0,1.0,No,0.01768642447418738,0.014210882478257601,Austin,TX,2019-12-26 11:30:19,23,98
2862,"['Parking', 'Storage']",1.0,1.0,No,0.01768642447418738,0.014210882478257601,Chesapeake,VA,2019-09-17 19:13:08,2,649
2863,"['Cable or Satellite', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Internet Access', 'Parking', 'Refrigerator']",1.0,1.0,No,0.01661567877629063,0.014210882478257601,Fayetteville,NC,2019-12-26 11:06:46,7,243
2864,"['Dishwasher', 'Elevator', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Refrigerator', 'Storage']",1.0,1.0,No,0.015277246653919694,0.014210882478257601,West Lafayette,IN,2019-12-26 11:14:07,1,159
2865,"['Dishwasher', 'Internet Access', 'Parking', 'Refrigerator']",1.0,1.0,No,0.014703632887189292,0.014210882478257601,Denton,TX,2019-12-26 11:35:40,23,355
2866,['Dishwasher'],1.0,1.0,No,0.013862332695984704,0.014210882478257601,San Antonio,TX,2019-12-26 11:12:08,23,110
2867,None,1.0,1.0,No,0.009464627151051626,0.014210882478257601,Lubbock,TX,2019-12-22 12:13:57,23,359
2868,"['Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Refrigerator', 'Tennis']",1.0,1.0,No,0.008413001912045888,0.014210882478257601,Gulfport,MS,2019-12-26 11:18:32,49,650
2869,"['AC', 'Cable or Satellite', 'Dishwasher', 'Gym', 'Parking', 'Pool', 'Storage']",1.0,1.0,No,0.007934990439770554,0.014210882478257601,Maumee,OH,2019-09-17 18:15:52,30,651
2870,"['Dishwasher', 'Elevator', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator', 'Storage']",1.0,1.0,No,0.020936902485659655,0.014235945763051705,Forest Lake,MN,2019-12-26 11:11:44,26,221
2871,"['Basketball', 'Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Fireplace', 'Internet Access', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator', 'Storage', 'View']",1.0,1.0,No,0.02026768642447419,0.014235945763051705,Port Orchard,WA,2019-12-26 11:15:15,3,652
2872,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Hot Tub', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator', 'View']",1.0,1.0,No,0.019694072657743786,0.014235945763051705,Salt Lake City,UT,2019-12-26 11:12:28,34,283
2873,"['Cable or Satellite', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Refrigerator']",1.0,1.0,No,0.017208413001912046,0.014235945763051705,Kansas City,MO,2019-12-26 11:20:02,35,171
2874,"['Dishwasher', 'Elevator', 'Luxury', 'Parking', 'Patio/Deck', 'Storage']",1.0,2.0,No,0.015793499043977057,0.014235945763051705,Durham,NC,2019-12-18 10:55:07,7,436
2875,"['Cable or Satellite', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Refrigerator']",1.0,1.0,No,0.012906309751434034,0.014235945763051705,Omaha,NE,2019-12-26 11:19:26,38,224
2876,['Gym'],1.0,1.0,No,0.03977055449330784,0.01426100904784581,Boston,MA,2019-09-17 19:52:35,18,166
2877,"['Dishwasher', 'Refrigerator']",1.0,1.0,No,0.03919694072657744,0.01426100904784581,Bellevue,WA,2019-12-26 11:23:41,3,49
2878,"['Cable or Satellite', 'Dishwasher', 'Gated', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,2.0,No,0.037093690248565965,0.01426100904784581,Los Angeles,CA,2019-12-26 11:07:25,5,134
2879,"['AC', 'Storage']",1.0,1.0,No,0.027724665391969407,0.01426100904784581,Hackensack,NJ,2019-09-18 04:47:56,19,366
2880,"['Cable or Satellite', 'TV']",1.0,1.0,No,0.0248565965583174,0.01426100904784581,Denver,CO,2019-09-17 19:12:30,13,39
2881,"['AC', 'Clubhouse', 'Gated', 'Gym', 'Internet Access', 'Washer Dryer', 'Wood Floors']",1.0,1.0,No,0.019311663479923517,0.01426100904784581,Manchester,NH,2019-09-18 01:50:45,37,146
2882,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Fireplace', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator', 'Storage']",1.0,1.0,No,0.019120458891013385,0.01426100904784581,Denver,CO,2019-12-26 11:11:25,13,39
2883,"['Dishwasher', 'Parking', 'Pool', 'Refrigerator']",1.0,1.0,No,0.017877629063097516,0.01426100904784581,San Antonio,TX,2019-12-26 11:26:26,23,110
2884,"['Cable or Satellite', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,1.0,No,0.017208413001912046,0.01426100904784581,Waterloo,IA,2019-12-26 11:16:25,24,653
2885,"['Basketball', 'Pool']",1.0,1.0,No,0.017112810707456978,0.01426100904784581,Austin,TX,2019-12-26 11:30:17,23,98
2886,"['Fireplace', 'Gated', 'Hot Tub', 'Pool', 'Storage', 'Washer Dryer']",1.0,1.0,No,0.017112810707456978,0.01426100904784581,Austin,TX,2019-12-26 11:30:31,23,98
2887,"['Parking', 'Patio/Deck', 'Pool']",1.0,1.0,No,0.0169980879541109,0.01426100904784581,Houston,TX,2019-12-26 11:04:20,23,96
2888,None,1.0,1.0,No,0.015296367112810707,0.01426100904784581,Saint Louis,MO,2019-12-22 12:19:14,35,178
2889,None,1.0,1.0,No,0.013862332695984704,0.01426100904784581,Omaha,NE,2019-12-26 11:31:52,38,224
2890,"['Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator']",1.0,1.0,No,0.013193116634799235,0.01426100904784581,Charlotte,NC,2019-12-26 11:11:34,7,11
2891,"['Clubhouse', 'Gym', 'Parking', 'Patio/Deck', 'Storage', 'Tennis', 'Washer Dryer']",1.0,1.0,No,0.012810707456978968,0.01426100904784581,Durham,NC,2019-09-18 03:24:46,7,436
2892,"['Dishwasher', 'Parking', 'Pool']",1.0,1.0,No,0.012045889101338431,0.01426100904784581,Austin,TX,2019-12-26 11:28:11,23,98
2893,"['Dishwasher', 'Fireplace', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,1.0,No,0.012026768642447418,0.01426100904784581,Tomball,TX,2019-12-26 11:20:58,23,654
2894,"['Cable or Satellite', 'Dishwasher', 'Internet Access', 'Parking', 'Refrigerator']",1.0,1.0,No,0.010994263862332695,0.01426100904784581,Kansas City,MO,2019-12-22 11:44:30,35,171
2895,"['Dishwasher', 'Fireplace', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator']",1.0,1.0,No,0.009273422562141491,0.01426100904784581,Dallas,TX,2019-12-26 11:14:53,23,245
2896,"['Cable or Satellite', 'Dishwasher', 'Fireplace', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,1.0,No,0.007934990439770554,0.01426100904784581,Omaha,NE,2019-12-26 11:19:21,38,224
2897,None,1.0,1.0,No,0.006883365200764819,0.01426100904784581,Tulsa,OK,2019-12-26 11:27:38,36,190
2898,"['Parking', 'Playground', 'Refrigerator']",1.0,1.0,No,0.0038240917782026767,0.01426100904784581,Shreveport,LA,2019-12-26 11:17:01,39,227
2899,None,1.0,1.0,No,0.03789674952198853,0.014286072332639916,Washington,DC,2019-12-25 20:21:29,10,13
2900,"['Dishwasher', 'Elevator', 'Internet Access', 'Parking', 'Pool', 'Refrigerator']",1.0,1.0,No,0.03474187380497132,0.014286072332639916,Austin,TX,2019-12-26 11:28:05,23,98
2901,"['Cable or Satellite', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Hot Tub', 'Internet Access', 'Parking', 'Pool', 'Refrigerator', 'Storage']",1.0,2.0,No,0.03017208413001912,0.014286072332639916,Eugene,OR,2019-12-26 11:16:35,20,280
2902,"['Dishwasher', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,1.0,No,0.026883365200764817,0.014286072332639916,Herndon,VA,2019-12-26 11:09:18,2,655
2903,"['AC', 'Cable or Satellite', 'Dishwasher', 'Gated', 'Gym', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator', 'Washer Dryer']",1.0,1.0,No,0.02363288718929254,0.014286072332639916,Richmond,VA,2019-09-17 18:38:34,2,400
2904,"['Clubhouse', 'Gym', 'Patio/Deck', 'Pool', 'Washer Dryer']",1.0,1.0,No,0.021606118546845125,0.014286072332639916,Mount Laurel,NJ,2019-09-18 03:02:59,19,656
2905,['Dishwasher'],1.0,1.0,No,0.013365200764818355,0.014286072332639916,San Antonio,TX,2019-12-26 11:12:37,23,110
2906,['Dishwasher'],1.0,1.0,No,0.013365200764818355,0.014286072332639916,San Antonio,TX,2019-12-22 11:42:15,23,110
2907,"['Cable or Satellite', 'Fireplace', 'Patio/Deck', 'Washer Dryer']",1.0,1.0,No,0.010879541108986616,0.014286072332639916,Dayton,OH,2019-09-18 02:55:15,30,517
2908,"['Hot Tub', 'Pool']",1.0,1.0,No,0.04378585086042065,0.014311135617434021,Los Angeles,CA,2019-09-17 20:20:12,5,134
2909,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator', 'Storage', 'View']",1.0,1.0,No,0.03919694072657744,0.014311135617434021,Bainbridge Island,WA,2019-12-26 11:15:15,3,657
2910,None,1.0,1.0,No,0.03173996175908222,0.014311135617434021,Austin,TX,2019-12-26 11:31:49,23,98
